post_id,post_title,_search_title,post_status,post_tags,post_category,default_category,featured,featured_image,submit_ip,overall_rating,rating_count,street,street2,city,region,country,zip,latitude,longitude,mapview,mapzoom,logo,facebook,website,property_features,email,telfono
5585,Pelusas Cuarte,pelusas cuarte,inherit,,",282,",282,0,NULL,79.152.8.188,0,0,Zaragoza,NULL,Zaragoza,Zaragoza,Spain,,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/pelusas.cuarte,https://www.pelusas.es/,NULL,NULL,NULL
5589,APATA. Asociación Protectora de animales de Tarazona y el Moncayo - Zaragoza,apata. asociacion protectora de animales de tarazona y el moncayo zaragoza,publish,"Aragón,Protectora,Tarazona,Zaragoza",",282,",282,0,/2022/10/APATA.-Asociacio?n-Protectora-de-animales-de-Tarazona-y-el-Moncayo-logo.jpeg,79.152.8.188,0,0,Poligono Tarazona,NULL,Tarazona,Zaragoza,Spain,50500,4.190.429.719.999.990,-17.222.535,ROADMAP,,,https://www.facebook.com/profile.php?id=100081320017835,https://www.apata.org/,NULL,info@apata.org,NULL
5590,APATA. Asociación Protectora de animales de Tarazona y el Moncayo - Zaragoza,apata. asociacion protectora de animales de tarazona y el moncayo zaragoza,inherit,,",282,",282,0,NULL,79.152.8.188,0,0,Poligono Tarazona,NULL,Tarazona,Zaragoza,Spain,50500,4.190.429.719.999.990,-17.222.535,ROADMAP,,NULL,https://www.facebook.com/profile.php?id=100081320017835,https://www.apata.org/,NULL,NULL,NULL
5592,Borrador automático,borrador automatico,auto-draft,NULL,NULL,NULL,0,NULL,79.152.8.188,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5595,ADALA - Amor y Defensa A Los Animales,adala amor y defensa a los animales,publish,"Aragón,Protectora,Zaragoza",",282,",282,0,/2022/10/ADALA-Amor-y-Defensa-A-Los-Animales-logo.jpeg,79.152.8.188,0,0,Zaragoza,NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,,https://www.facebook.com/adalazaragoza/,https://adalaprotectorazgz.blogspot.com/,NULL,adalazaragoza@gmail.com,NULL
5596,ADALA - Amor y Defensa A Los Animales,adala amor y defensa a los animales,inherit,,",282,",282,0,NULL,79.152.8.188,0,0,Zaragoza,NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,NULL,,,NULL,NULL,NULL
5600,Pelusas Cuarte,pelusas cuarte,inherit,,",282,",282,0,NULL,79.152.8.188,0,0,Zaragoza,NULL,Zaragoza,Zaragoza,Spain,,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/pelusas.cuarte,https://www.pelusas.es/,NULL,NULL,NULL
5601,Pelusas Cuarte,pelusas cuarte,inherit,,",282,",282,0,NULL,79.152.8.188,0,0,Zaragoza,NULL,Zaragoza,Zaragoza,Spain,,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/pelusas.cuarte,https://www.pelusas.es/,NULL,NULL,NULL
5673,Asociación Cuatro Gatos y Tú - Zaragoza,asociacion cuatro gatos y tu zaragoza,publish,"Aragón,Protectora,Zaragoza",",282,",282,0,/2022/12/Asociacion-Cuatro-Gatos-y-Tu-Zaragoza-logo.png,79.152.2.241,0,0,"C. de la Madre Sacramento, 2",NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,,https://www.facebook.com/cuatrogatosytu/,https://asociacion4gatosytu.es.tl/Portada.htm,NULL,asociacion4gatosytu@gmail.com,NULL
5674,Asociación Cuatro Gatos y Tú - Zaragoza,asociacion cuatro gatos y tu zaragoza,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"C. de la Madre Sacramento, 2",NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/cuatrogatosytu/,https://asociacion4gatosytu.es.tl/Portada.htm,NULL,NULL,NULL
5676,Protectora Zaragatos,protectora zaragatos,publish,"Adopta un gato en Zaragoza,Aragón,Protectora,Protectora de animales en Zaragoza,Zaragoza",",282,",282,0,/2022/12/Zaragatos-logo.jpeg,79.152.2.241,0,0,"C. de la Madre Sacramento, 2",NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,,https://www.facebook.com/zaragatos/,https://zaragatos.org/,NULL,zaragatos@gmail.com,NULL
5682,Protectora Zaragatos,protectora zaragatos,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"C. de la Madre Sacramento, 2",NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/zaragatos/,https://zaragatos.org/,NULL,NULL,NULL
5683,Protectora Zaragatos,protectora zaragatos,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"C. de la Madre Sacramento, 2",NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/zaragatos/,https://zaragatos.org/,NULL,NULL,NULL
5684,Protectora Zaragatos,protectora zaragatos,inherit,"Aragón,Zaragoza",",282,",282,0,NULL,79.152.2.241,0,0,"C. de la Madre Sacramento, 2",NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/zaragatos/,https://zaragatos.org/,NULL,NULL,NULL
5685,Protectora Zaragatos,protectora zaragatos,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"C. de la Madre Sacramento, 2",NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/zaragatos/,https://zaragatos.org/,NULL,NULL,NULL
5686,Protectora Zaragatos,protectora zaragatos,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"C. de la Madre Sacramento, 2",NULL,Zaragoza,Zaragoza,Spain,50004,416.488.226,-8.890.853,ROADMAP,,NULL,https://www.facebook.com/zaragatos/,https://zaragatos.org/,NULL,NULL,NULL
5690,Ribercan en Valencia,ribercan en valencia,publish,"Adopta un animal en Valencia,Protectora,Shopping,Tienda,Valencia",",282,288,",282,0,/2022/12/Ribercan-logo.png,79.152.2.241,0,0,"Plaça de l'Ajuntament, 2",NULL,Valencia,Valencia,Spain,46002,394.699.075,-3.762.881,ROADMAP,,,https://www.facebook.com/ribercan/,https://www.ribercan.org/,NULL,adopciones@ribercan.org,NULL
5691,Ribercan en Valencia,ribercan en valencia,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Plaça de l'Ajuntament, 2",NULL,Valencia,Valencia,Spain,46002,394.699.075,-3.762.881,ROADMAP,,NULL,https://www.facebook.com/ribercan/,https://www.ribercan.org/,NULL,NULL,NULL
5696,Mundo Felino Pinseque,mundo felino pinseque,publish,"Pinseque,Protectora,Zaragoza",",282,",282,0,/2022/12/Mundo-Felino-Pinseque-logo.jpeg,79.152.2.241,0,0,"C. Campo, 10",NULL,Pinseque,Zaragoza,Spain,50298,417.373.609,-10.999.358,ROADMAP,,,https://www.facebook.com/Mundofelinopinseque/,https://www.teaming.net/mundofelinopinseque,NULL,Mundofelinopinseque@gmail.com,NULL
5697,Mundo Felino Pinseque,mundo felino pinseque,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"C. Campo, 10",NULL,Pinseque,Zaragoza,Spain,50298,417.373.609,-10.999.358,ROADMAP,,NULL,https://www.facebook.com/Mundofelinopinseque/,https://www.teaming.net/mundofelinopinseque,NULL,NULL,NULL
5699,Protectora Adóptame Valencia,protectora adoptame valencia,publish,"Protectora,Valencia",",282,",282,0,/2022/12/Adoptame-Valencia-logo.jpeg,79.152.2.241,0,0,46002 Valencia,NULL,Valencia,Valencia,Spain,46002,394.690.149,-3.760.125,ROADMAP,,,https://www.facebook.com/AdoptameVlc,https://www.instagram.com/adoptame_valencia,NULL,adoptamevalencia@hotmail.com,NULL
5700,Protectora Adóptame Valencia,protectora adoptame valencia,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,46002 Valencia,NULL,Valencia,Valencia,Spain,46002,394.690.149,-3.760.125,ROADMAP,,NULL,https://www.facebook.com/AdoptameVlc,https://www.instagram.com/adoptame_valencia,NULL,NULL,NULL
5702,Protectora Adóptame Valencia,protectora adoptame valencia,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,46002 Valencia,NULL,Valencia,Valencia,Spain,46002,394.690.149,-3.760.125,ROADMAP,,NULL,https://www.facebook.com/AdoptameVlc,https://www.instagram.com/adoptame_valencia,NULL,NULL,NULL
5703,Gats de Carcaixent en Valencia,gats de carcaixent en valencia,publish,"Protectora,Valencia",",282,",282,0,/2022/12/Gats-de-Carcaixent-logo.jpeg,79.152.2.241,0,0,46002 Valencia,NULL,Valencia,Valencia,Spain,46002,394.690.149,-3.760.125,ROADMAP,,,https://www.facebook.com/GatsdeCarcaixent1,https://www.teaming.net/gatsdecarcaixent,NULL,gatsdecarcaixent@gmail.com,NULL
5704,Gats de Carcaixent en Valencia,gats de carcaixent en valencia,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,46002 Valencia,NULL,Valencia,Valencia,Spain,46002,394.690.149,-3.760.125,ROADMAP,,NULL,https://www.facebook.com/GatsdeCarcaixent1,https://www.teaming.net/gatsdecarcaixent,NULL,NULL,NULL
5706,El Jardinet Dels Gats,el jardinet dels gats,publish,"Asociación,Barcelona,Cataluña,Catalunya,Pet sitter,Protectora,Protectoras de animales en Barcelona,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya,Shopping",",302,282,288,",302,0,/2022/12/El-Jardinet-Dels-Gats-logo.jpeg,79.152.2.241,0,0,"Carrer Nou de la Rambla, 14",NULL,Barcelona,Barcelona,Spain,8001,413.788.385,21.737.912,ROADMAP,,NULL,https://www.facebook.com/ElJardinetdelsGats/,https://www.eljardinetdelsgats.org/,NULL,NULL,NULL
5707,El Jardinet Dels Gats,el jardinet dels gats,inherit,,",302,282,288,",282,0,NULL,79.152.2.241,0,0,"Carrer Nou de la Rambla, 14",NULL,Barcelona,Barcelona,Spain,8001,413.788.385,21.737.912,ROADMAP,,NULL,https://www.facebook.com/ElJardinetdelsGats/,https://www.eljardinetdelsgats.org/,NULL,NULL,NULL
5711,Protectora Naturaleza y Animales en Valencia,protectora naturaleza y animales en valencia,publish,"Protectora,Valencia",",282,",282,0,/2022/12/Naturaleza-y-Animales-logo.jpeg,79.152.2.241,0,0,46164 Pedralba,NULL,Pedralba,Valencia,Spain,46164,396.043.817,-7.259.605.000.000.000,ROADMAP,,,https://www.facebook.com/naturaleza.animales/,https://naturalezayanimales.com/,NULL,naturalezayanimales@gmail.com,NULL
5712,Protectora Naturaleza y Animales en Valencia,protectora naturaleza y animales en valencia,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,46164 Pedralba,NULL,Pedralba,Valencia,Spain,46164,396.043.817,-7.259.605.000.000.000,ROADMAP,,NULL,https://www.facebook.com/naturaleza.animales/,https://naturalezayanimales.com/,NULL,NULL,NULL
5727,Protectora Adopta Salva una Vida,protectora adopta salva una vida,publish,"Protectora,Ribarroja de Turia,Valencia",",282,",282,0,/2022/12/Adopta-¡Salva-Una-Vida-logo.jpeg,79.152.2.241,0,0,"C. Proyecto N 3, 26",NULL,Ribarroja de Turia,Valencia,Spain,46190,395.430.486,-5.680.278,ROADMAP,,NULL,https://www.facebook.com/adoptasalvaunavidaasociacionprotectoradeanimales,https://adoptasalvaunavida.com/,NULL,NULL,NULL
5728,Protectora Adopta Salva una Vida,protectora adopta salva una vida,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"C. Proyecto N 3, 26",NULL,Ribarroja de Turia,Valencia,Spain,46190,395.430.486,-5.680.278,ROADMAP,,NULL,https://www.facebook.com/adoptasalvaunavidaasociacionprotectoradeanimales,https://adoptasalvaunavida.com/,NULL,NULL,NULL
5756,Ribamontes,ribamontes,publish,"Protectora,Valencia",",282,",282,0,/2022/12/Ribamontes-logo.png,79.152.2.241,0,0,"Urb. Cañada Fría, 2",NULL,Cheste,Valencia,Spain,46380,394.978.424,-63.181,ROADMAP,15,NULL,https://www.facebook.com/Ribamontes/,https://www.ribamontes.com/,NULL,NULL,NULL
5757,Ribamontes,ribamontes,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Urb. Cañada Fría, 2",NULL,Cheste,Valencia,Spain,46380,394.978.424,-63.181,ROADMAP,15,NULL,https://www.facebook.com/Ribamontes/,https://www.ribamontes.com/,NULL,NULL,NULL
5812,El Refugio en Madrid,el refugio en madrid,trash,"Madrid,Protectora",",282,",282,0,/2022/12/El-Refugio-en-Madrid-logo.jpeg,79.152.2.241,0,0,"C. de Roquetas de Mar, 21",NULL,Madrid,Madrid,Spain,28033,404.813.498,-36.598.901,ROADMAP,,NULL,https://www.facebook.com/elrefugio.es/,https://elrefugio.org/,NULL,NULL,NULL
5813,El Refugio en Madrid,el refugio en madrid,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"C. de Roquetas de Mar, 21",NULL,Madrid,Madrid,Spain,28033,404.813.498,-36.598.901,ROADMAP,,NULL,https://www.facebook.com/elrefugio.es/,https://elrefugio.org/,NULL,NULL,NULL
5815,UPRODEA - Unión Protectora y Defensora de Animales,uprodea union protectora y defensora de animales,publish,"Dos Hermanas,Protectora,Sevilla",",282,",282,0,/2022/12/UPRODEA-Union-Protectora-y-Defensora-de-Animales-logo.jpeg,79.152.2.241,0,0,C. Esperanza,NULL,Dos Hermanas,Sevilla,Spain,41704,372.893.276,-59.195.643,ROADMAP,11,NULL,https://www.facebook.com/uprodea.hermanas/,https://www.uprodea.org/,NULL,NULL,NULL
5816,UPRODEA - Unión Protectora y Defensora de Animales,uprodea union protectora y defensora de animales,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,C. Esperanza,NULL,Dos Hermanas,Sevilla,Spain,41704,372.893.276,-59.195.643,ROADMAP,11,NULL,https://www.facebook.com/uprodea.hermanas/,https://www.uprodea.org/,NULL,NULL,NULL
5818,Adoptamics - Asociación Protectora de Animales y Plantas del Medio Vinalopó,adoptamics asociacion protectora de animales y plantas del medio vinalopo,publish,"Alicante,Novelda,Protectora",",282,",282,0,/2022/12/Adoptamics-logo.jpeg,79.152.2.241,0,0,"Carrer Advocat Lázaro López, 33",NULL,Novelda,Alicante,Spain,3660,383.833.404,-7.739.658,ROADMAP,,NULL,https://www.facebook.com/adoptamics/,https://adoptamics.org/,NULL,NULL,NULL
5819,Adoptamics - Asociación Protectora de Animales y Plantas del Medio Vinalopó,adoptamics asociacion protectora de animales y plantas del medio vinalopo,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Carrer Advocat Lázaro López, 33",NULL,Novelda,Alicante,Spain,3660,383.833.404,-7.739.658,ROADMAP,,NULL,https://www.facebook.com/adoptamics/,https://adoptamics.org/,NULL,NULL,NULL
5821,Fundación El Hogar Animal Sanctuary,fundacion el hogar animal sanctuary,publish,"Falset,Santuario,Shopping,Tarragona,Tienda",",350,288,",350,0,/2022/12/Fundacion-El-Hogar-Animal-Sanctuary-logo.png,79.152.2.241,0,0,Tarragona,NULL,Tarragona,Tarragona,Spain,43730,411.674.125,8.198.774.999.999.990,ROADMAP,,NULL,https://www.facebook.com/FundacionElHogarAS/,https://fundacionelhogar.org/,NULL,NULL,NULL
5822,Fundación El Hogar Animal Sanctuary,fundacion el hogar animal sanctuary,inherit,,",350,",350,0,NULL,79.152.2.241,0,0,Tarragona,NULL,Tarragona,Tarragona,Spain,43730,411.674.125,8.198.774.999.999.990,ROADMAP,,NULL,https://www.facebook.com/FundacionElHogarAS/,https://fundacionelhogar.org/,NULL,NULL,NULL
5848,Protectora Amics dels Animals del Delta del Ebre,protectora amics dels animals del delta del ebre,publish,"Cataluña,Protectora,Tarragona",",282,",282,0,/2022/12/Amics-dels-Animals-del-Delta-del-Ebre-logo.jpeg,31.4.243.52,0,0,"Carrer Deltebre, 13",NULL,Tarragona,Tarragona,Spain,43006,411.234.257,12.153.219,ROADMAP,,NULL,https://www.facebook.com/groups/436252223066797/,https://amicsdelsanimals.protecms.com/,NULL,NULL,NULL
5849,Protectora Amics dels Animals del Delta del Ebre,protectora amics dels animals del delta del ebre,inherit,,",282,",282,0,NULL,31.4.243.52,0,0,"Carrer Deltebre, 13",NULL,Tarragona,Tarragona,Spain,43006,411.234.257,12.153.219,ROADMAP,,NULL,https://www.facebook.com/groups/436252223066797/,https://amicsdelsanimals.protecms.com/,NULL,NULL,NULL
5854,Protectora Amics dels Animals del Delta del Ebre,protectora amics dels animals del delta del ebre,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Carrer Deltebre, 13",NULL,Tarragona,Tarragona,Spain,43006,411.234.257,12.153.219,ROADMAP,,NULL,https://www.facebook.com/groups/436252223066797/,https://amicsdelsanimals.protecms.com/,NULL,NULL,NULL
5855,La protectora Amics dels Animals de Dosrius,la protectora amics dels animals de dosrius,publish,"Barcelona,Cataluña,Dosrius,Protectora,Protectoras de animales en Barcelona,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya",",282,",282,0,/2022/12/Amics-dels-Animals-Dosrius-logo.webp,79.152.2.241,0,0,"Carrer dels Carboners, 4",NULL,Argentona,Barcelona,Spain,8319,41.579.495,23.957.985,ROADMAP,15,NULL,https://www.facebook.com/amicsdelsanimals,https://www.amicsdelsanimalsdosrius.org/,NULL,NULL,NULL
5856,La protectora Amics dels Animals de Dosrius,la protectora amics dels animals de dosrius,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Carrer dels Carboners, 4",NULL,Argentona,Barcelona,Spain,8319,41.579.495,23.957.985,ROADMAP,15,NULL,https://www.facebook.com/amicsdelsanimals,https://www.amicsdelsanimalsdosrius.org/,NULL,NULL,NULL
5861,"Connexió Felina Carcaixent, Valencia",connexio felina carcaixent valencia,publish,"Protectora,Valencia",",282,",282,0,/2022/12/Connexio-Felina-Carcaixent-Valencia-logo.jpeg,79.152.2.241,0,0,"Plaça de l'Ajuntament, 2",NULL,Valencia,Valencia,Spain,46002,394.699.075,-3.762.881,ROADMAP,,NULL,https://www.facebook.com/connexiofelinacarcaixent,https://connexiofelina.wixsite.com/,NULL,NULL,NULL
5862,"Connexió Felina Carcaixent, Valencia",connexio felina carcaixent valencia,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Plaça de l'Ajuntament, 2",NULL,Valencia,Valencia,Spain,46002,394.699.075,-3.762.881,ROADMAP,,NULL,https://www.facebook.com/connexiofelinacarcaixent,https://connexiofelina.wixsite.com/,NULL,NULL,NULL
5864,Ayuda Gatos y Perros Valencia,ayuda gatos y perros valencia,publish,"Protectora,Valencia",",282,",282,0,/2022/12/Ayuda-Gatos-y-Perros-Valencia-logo.jpeg,79.152.2.241,0,0,"Plaça de l'Ajuntament, 2",NULL,Valencia,Valencia,Spain,46002,394.699.075,-3.762.881,ROADMAP,,NULL,https://www.facebook.com/AyudaGatosYPerrosVlc/,,NULL,NULL,NULL
5865,Ayuda Gatos y Perros Valencia,ayuda gatos y perros valencia,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Plaça de l'Ajuntament, 2",NULL,Valencia,Valencia,Spain,46002,394.699.075,-3.762.881,ROADMAP,,NULL,https://www.facebook.com/AyudaGatosYPerrosVlc/,,NULL,NULL,NULL
5867,Adopciones Felinas Valencia,adopciones felinas valencia,publish,"Protectora,Valencia",",282,",282,0,/2022/12/Adopciones-Felinas-Valencia-logo.jpeg,79.152.2.241,0,0,"Plaça de l'Ajuntament, 2",NULL,Valencia,Valencia,Spain,46002,394.699.075,-3.762.881,ROADMAP,,NULL,https://www.facebook.com/adopciones.felinasvalencia/,https://www.adopcionesfelinasvalencia.es/,NULL,NULL,NULL
5868,Adopciones Felinas Valencia,adopciones felinas valencia,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Plaça de l'Ajuntament, 2",NULL,Valencia,Valencia,Spain,46002,394.699.075,-3.762.881,ROADMAP,,NULL,https://www.facebook.com/adopciones.felinasvalencia/,https://www.adopcionesfelinasvalencia.es/,NULL,NULL,NULL
5870,Colonia Felina Guaita,colonia felina guaita,publish,"Protectora,Valencia",",282,",282,0,/2022/12/Colonia-Felina-Guaita-logo.png,79.152.2.241,0,0,"Carrer les Marjals, 14",NULL,Xeraco,Valencia,Spain,46770,390.249.516,-2.116.533,ROADMAP,11,NULL,https://www.facebook.com/animalistaxeraco/,https://colonia-felina-guaita.negocio.site/,NULL,NULL,NULL
5871,Colonia Felina Guaita,colonia felina guaita,inherit,,",282,",282,0,NULL,79.152.2.241,0,0,"Carrer les Marjals, 14",NULL,Xeraco,Valencia,Spain,46770,390.249.516,-2.116.533,ROADMAP,11,NULL,https://www.facebook.com/animalistaxeraco/,https://colonia-felina-guaita.negocio.site/,NULL,NULL,NULL
5873,Protectora Luzverde en Valencia,protectora luzverde en valencia,trash,NULL,NULL,NULL,0,NULL,79.152.2.241,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5874,Protectora Luzverde en Valencia,protectora luzverde en valencia,inherit,NULL,NULL,NULL,0,NULL,79.152.2.241,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5875,SVPAP - Sociedad Valenciana Protectora de Animales y Plantas,svpap sociedad valenciana protectora de animales y plantas,publish,"Paseador de perros,Protectora,Transporte de mascotas,Valencia",",303,282,299,",282,0,/2022/12/SVPAP-Sociedad-Valenciana-Protectora-de-Animales-y-Plantas-logo.png,79.152.2.241,0,0,"P.º de Valencia, 58",NULL,San Antonio de Benagéber,Valencia,Spain,46184,395.599.386,-4.955.169,ROADMAP,,NULL,https://www.facebook.com/svpap,https://svpap.org/,NULL,NULL,NULL
5876,SVPAP - Sociedad Valenciana Protectora de Animales y Plantas,svpap sociedad valenciana protectora de animales y plantas,inherit,,",282,299,",282,0,NULL,79.152.2.241,0,0,"P.º de Valencia, 58",NULL,San Antonio de Benagéber,Valencia,Spain,46184,395.599.386,-4.955.169,ROADMAP,,NULL,https://www.facebook.com/svpap,https://svpap.org/,NULL,NULL,NULL
5888,Borrador automático,borrador automatico,auto-draft,NULL,NULL,NULL,0,NULL,79.152.2.241,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5891,Pichú Animales,pichu animales,publish,"Adopciones,La Celada,Protectora,Sevilla",",282,",282,0,/2023/01/Pichu-Animales-logo.jpeg,190.87.165.171,0,0,La Celada,NULL,La Celada,Sevilla,Spain,41410,374.605.427,-5.802.425.700.000.000,ROADMAP,14,,,https://pichu-animales-1.ueniweb.com/,NULL,asociacionpichu@gmail.com,NULL
5892,Pichú Animales,pichu animales,inherit,,",282,",282,0,NULL,190.87.165.171,0,0,41410 La Celada,NULL,La Celada,Sevilla,Spain,41410,374.605.427,-5.802.425.700.000.000,ROADMAP,14,NULL,,https://pichu-animales-1.ueniweb.com/,NULL,NULL,NULL
5896,SVPAP - Sociedad Valenciana Protectora de Animales y Plantas,svpap sociedad valenciana protectora de animales y plantas,inherit,,",303,282,299,",282,0,NULL,79.152.2.241,0,0,"P.º de Valencia, 58",NULL,San Antonio de Benagéber,Valencia,Spain,46184,395.599.386,-4.955.169,ROADMAP,,NULL,https://www.facebook.com/svpap,https://svpap.org/,NULL,NULL,NULL
5897,Los amigos de Bingo,los amigos de bingo,trash,NULL,NULL,NULL,0,NULL,79.116.129.220,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5898,Los amigos de Bingo,los amigos de bingo,inherit,NULL,NULL,NULL,0,NULL,79.116.129.220,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5899,Adopta Mestizos,adopta mestizos,publish,"Córdoba,Protectora,Sevilla,Shopping",",282,288,",282,0,/2023/01/adoptamestizos-logo.jpeg,79.116.129.220,0,0,Sevilla,NULL,Sevilla,Sevilla,Spain,,373.890.924,-59.844.589,ROADMAP,7,NULL,https://www.facebook.com/AdoptaMestizos/,https://adoptamestizos.com,NULL,NULL,NULL
